bigram,frequency,word1,word2,word1_freq,word2_freq
"('whither', 'both')",0.00011704119850187266,whither,both,0.0003510825043885313,0.00011702750146284377
"('their', 'ſwiftneſs')",0.00011704119850187266,their,ſwiftneſs,0.004330017554125219,0.00011702750146284377
"('ſo', 'as')",0.00011704119850187266,ſo,as,0.0052662375658279695,0.009128145114101814
"('air', 'will')",0.00011704119850187266,air,will,0.001989467524868344,0.0026916325336454067
"('as', 'the')",0.0012874531835205991,as,the,0.009128145114101814,0.06155646576945582
"('are', 'comparatively')",0.00011704119850187266,are,comparatively,0.003627852545348157,0.00011702750146284377
"('whirlpools', 'in')",0.00023408239700374532,whirlpools,in,0.0004681100058513751,0.01767115272088941
"('to', 'us')",0.00023408239700374532,to,us,0.022937390286717377,0.0016383850204798127
"('inſtant', 'and')",0.00011704119850187266,inſtant,and,0.00011702750146284377,0.03978935049736688
"('together', 'deſcribes')",0.00011704119850187266,together,deſcribes,0.0008191925102399064,0.00011702750146284377
"('s', 'region')",0.00011704119850187266,s,region,0.0011702750146284377,0.0008191925102399064
"('tis', 'above')",0.00011704119850187266,tis,above,0.002106495026331188,0.0008191925102399064
"('every', 'pore')",0.00011704119850187266,every,pore,0.0024575775307197193,0.00023405500292568755
"('sun', 'may')",0.00011704119850187266,sun,may,0.0028086600351082502,0.004095962551199532
"('aſtronomy', 'if')",0.00011704119850187266,aſtronomy,if,0.00011702750146284377,0.003978935049736688
"('and', 'experimentally')",0.00011704119850187266,and,experimentally,0.03978935049736688,0.00011702750146284377
"('the', 'concourſe')",0.00011704119850187266,the,concourſe,0.06155646576945582,0.00023405500292568755
"('ſince', 'the')",0.00011704119850187266,ſince,the,0.0005851375073142189,0.06155646576945582
"('very', 'rarely')",0.00011704119850187266,very,rarely,0.0023405500292568754,0.00023405500292568755
"('diſtance', 'in')",0.00011704119850187266,diſtance,in,0.0008191925102399064,0.01767115272088941
"('bodies', 'are')",0.00023408239700374532,bodies,are,0.003042715038033938,0.003627852545348157
"('regions', 'at')",0.00011704119850187266,regions,at,0.0007021650087770626,0.0028086600351082502
"('deſcending', 'down')",0.00011704119850187266,deſcending,down,0.00011702750146284377,0.00023405500292568755
"('in', 'every')",0.00011704119850187266,in,every,0.01767115272088941,0.0024575775307197193
"('matter', 'hath')",0.00011704119850187266,matter,hath,0.00994733762434172,0.001521357519016969
"('together', 'without')",0.00011704119850187266,together,without,0.0008191925102399064,0.0038619075482738442
