bigram,frequency,word1,word2,word1_freq,word2_freq
"('poured', 'in')",7.941970667655001e-05,poured,in,0.0002382528127068167,0.019060225016545335
"('not', 'out')",2.6473235558850002e-05,not,out,0.008815354070152217,0.002329583057577763
"('delivered', 'touching')",2.6473235558850002e-05,delivered,touching,0.00013236267372600927,0.00013236267372600927
"('ſubſequent', 'experiment')",2.6473235558850002e-05,ſubſequent,experiment,2.6472534745201854e-05,0.002011912640635341
"('ſince', 'its')",2.6473235558850002e-05,ſince,its,0.0010853739245532759,0.004235605559232297
"('little', 'higher')",0.00015883941335310001,little,higher,0.0013500992720052946,0.0012177365982792851
"('water', 'is')",0.00047651824005930007,water,is,0.021389808074123096,0.009027134348113832
"('a', 'fuoa')",2.6473235558850002e-05,a,fuoa,0.01842488418266049,2.6472534745201854e-05
"('the', 'already')",2.6473235558850002e-05,the,already,0.09082726671078756,0.0007677035076108537
"('this', 'controverſie')",2.6473235558850002e-05,this,controverſie,0.006909331568497683,5.294506949040371e-05
"('to', 'fall')",0.00013236617779425003,to,fall,0.027743216412971543,0.0006088682991396426
"('as', 'yet')",5.2946471117700005e-05,as,yet,0.013077432164129715,0.002673726009265387
"('cannot', 'paſs')",2.6473235558850002e-05,cannot,paſs,0.00031767041694242225,0.00018530774321641298
"('neque', 'item')",2.6473235558850002e-05,neque,item,2.6472534745201854e-05,2.6472534745201854e-05
"('having', 'ſuck')",7.941970667655001e-05,having,ſuck,0.0014295168762409,0.00029119788219722037
"('finger', 'that')",2.6473235558850002e-05,finger,that,0.0007677035076108537,0.023957643944407678
"('tube', 'the')",2.6473235558850002e-05,tube,the,0.0006618133686300463,0.09082726671078756
"('if', 'into')",2.6473235558850002e-05,if,into,0.0051356717405691595,0.0031502316346790206
"('own', 'or')",2.6473235558850002e-05,own,or,0.0007677035076108537,0.006565188616810059
"('examen', 'i')",2.6473235558850002e-05,examen,i,2.6472534745201854e-05,0.008153540701522171
"('accordingly', 'exerciſe')",2.6473235558850002e-05,accordingly,exerciſe,5.294506949040371e-05,7.941760423560556e-05
"('leſs', 'for')",2.6473235558850002e-05,leſs,for,0.0008471211118464593,0.005294506949040371
"('float', 'as')",2.6473235558850002e-05,float,as,0.00018530774321641298,0.013077432164129715
"('differing', 'b')",2.6473235558850002e-05,differing,b,0.00021178027796161483,0.0010589013898080742
"('leg', 'kg')",2.6473235558850002e-05,leg,kg,0.0022236929185969556,2.6472534745201854e-05
"('funnel', 'its')",2.6473235558850002e-05,funnel,its,0.00029119788219722037,0.004235605559232297
"('not', 'impel')",2.6473235558850002e-05,not,impel,0.008815354070152217,0.00018530774321641298
"('r', 'would')",2.6473235558850002e-05,r,would,0.00037061548643282596,0.0033090668431502318
"('is', 'here')",2.6473235558850002e-05,is,here,0.009027134348113832,0.0006618133686300463
"('apply', 'to')",2.6473235558850002e-05,apply,to,0.00021178027796161483,0.027743216412971543
"('preſs', 'the')",0.00015883941335310001,preſs,the,0.0023031105228325612,0.09082726671078756
"('occaſion', 'to')",0.00010589294223540001,occaſion,to,0.00029119788219722037,0.027743216412971543
"('has', 'been')",0.00029120559114735004,has,been,0.0011118464592984778,0.0017207147584381204
"('then', 'the')",0.0013766082490602,then,the,0.007968232958305758,0.09082726671078756
"('the', 'horizon')",0.00034415206226505,the,horizon,0.09082726671078756,0.0003441429516876241
"('while', 'to')",5.2946471117700005e-05,while,to,0.00029119788219722037,0.027743216412971543
"('it', 'but')",0.00031767882670620003,it,but,0.02088682991396426,0.0060092653871608205
"('ſwim', '3')",2.6473235558850002e-05,ſwim,3,0.00021178027796161483,0.0002382528127068167
"('neglect', 'it')",2.6473235558850002e-05,neglect,it,2.6472534745201854e-05,0.02088682991396426
"('the', 'ſinking')",2.6473235558850002e-05,the,ſinking,0.09082726671078756,2.6472534745201854e-05
"('doubt', 'whether')",2.6473235558850002e-05,doubt,whether,0.00018530774321641298,0.0006618133686300463
"('anſ', 'but')",0.00010589294223540001,anſ,but,0.00013236267372600927,0.0060092653871608205
"('acknowledging', 'this')",2.6473235558850002e-05,acknowledging,this,5.294506949040371e-05,0.006909331568497683
"('that', 'needs')",2.6473235558850002e-05,that,needs,0.023957643944407678,0.00026472534745201854
"('d', 'betwixt')",5.2946471117700005e-05,d,betwixt,0.019642620780939774,0.0005294506949040371
"('ought', 'rather')",2.6473235558850002e-05,ought,rather,0.00042356055592322967,0.00029119788219722037
"('ſides', 'of')",0.00029120559114735004,ſides,of,0.00031767041694242225,0.04788881535407015
"('my', 'late')",2.6473235558850002e-05,my,late,0.0009265387160820648,5.294506949040371e-05
"('were', 'erected')",2.6473235558850002e-05,were,erected,0.0021178027796161483,0.00010589013898080742
"('chiefly', 'for')",2.6473235558850002e-05,chiefly,for,2.6472534745201854e-05,0.005294506949040371
"('intervention', 'of')",2.6473235558850002e-05,intervention,of,2.6472534745201854e-05,0.04788881535407015
"('the', 'emergent')",2.6473235558850002e-05,the,emergent,0.09082726671078756,2.6472534745201854e-05
"('a', 'reſſel')",2.6473235558850002e-05,a,reſſel,0.01842488418266049,2.6472534745201854e-05
"('of', 'different')",2.6473235558850002e-05,of,different,0.04788881535407015,5.294506949040371e-05
"('aqualiter', 'urgeat')",2.6473235558850002e-05,aqualiter,urgeat,2.6472534745201854e-05,2.6472534745201854e-05
"('the', 'specifick')",2.6473235558850002e-05,the,specifick,0.09082726671078756,5.294506949040371e-05
"('deeper', 'you')",5.2946471117700005e-05,deeper,you,0.0003441429516876241,0.003229649238914626
"('preponderate', 'and')",2.6473235558850002e-05,preponderate,and,5.294506949040371e-05,0.02255459960291198
"('whole', 'water')",2.6473235558850002e-05,whole,water,0.0006353408338848445,0.021389808074123096
"('heavie', 'or')",2.6473235558850002e-05,heavie,or,2.6472534745201854e-05,0.006565188616810059
"('deliquium', 'inſtead')",2.6473235558850002e-05,deliquium,inſtead,0.00010589013898080742,0.0002382528127068167
"('of', 'philoſophers')",2.6473235558850002e-05,of,philoſophers,0.04788881535407015,5.294506949040371e-05
"('above', 'mentioned')",5.2946471117700005e-05,above,mentioned,0.0015883520847121111,0.00013236267372600927
"('yet', 'both')",2.6473235558850002e-05,yet,both,0.002673726009265387,0.0012177365982792851
"('whom', 'the')",5.2946471117700005e-05,whom,the,0.00013236267372600927,0.09082726671078756
"('without', 'otherwiſe')",2.6473235558850002e-05,without,otherwiſe,0.001270681667769689,0.0004500330906684315
"('was', 'parallel')",2.6473235558850002e-05,was,parallel,0.0038914626075446726,0.0004500330906684315
"('aſſerts', 'that')",2.6473235558850002e-05,aſſerts,that,7.941760423560556e-05,0.023957643944407678
"('an', 'artificial')",2.6473235558850002e-05,an,artificial,0.0036796823295830576,2.6472534745201854e-05
"('made', 'ſome')",2.6473235558850002e-05,made,ſome,0.002382528127068167,0.002329583057577763
"('inconvenience', 'by')",2.6473235558850002e-05,inconvenience,by,7.941760423560556e-05,0.010800794176042357
"('little', 'wonder')",2.6473235558850002e-05,little,wonder,0.0013500992720052946,7.941760423560556e-05
"('as', 'stevinus')",2.6473235558850002e-05,as,stevinus,0.013077432164129715,0.0005559232296492389
"('above', 'for')",2.6473235558850002e-05,above,for,0.0015883520847121111,0.005294506949040371
"('enough', 'be')",5.2946471117700005e-05,enough,be,0.0007412309728656519,0.015380542686962276
"('without', 'ſo')",2.6473235558850002e-05,without,ſo,0.001270681667769689,0.005056254136333554
"('pretty', 'deal')",5.2946471117700005e-05,pretty,deal,0.00026472534745201854,0.00013236267372600927
"('much', 'conform')",2.6473235558850002e-05,much,conform,0.003070814030443415,2.6472534745201854e-05
"('had', 'occaſion')",2.6473235558850002e-05,had,occaſion,0.001270681667769689,0.00029119788219722037
"('we', 'tread')",2.6473235558850002e-05,we,tread,0.005320979483785572,2.6472534745201854e-05
"('never', 'actually')",2.6473235558850002e-05,never,actually,0.00026472534745201854,0.00026472534745201854
"('it', 'tempts')",2.6473235558850002e-05,it,tempts,0.02088682991396426,2.6472534745201854e-05
"('but', 'becauſe')",0.00013236617779425003,but,becauſe,0.0060092653871608205,0.001985440105890139
"('sale', 'as')",2.6473235558850002e-05,sale,as,2.6472534745201854e-05,0.013077432164129715
"('only', 'barely')",2.6473235558850002e-05,only,barely,0.0012177365982792851,2.6472534745201854e-05
"('this', 'example')",2.6473235558850002e-05,this,example,0.006909331568497683,0.00013236267372600927
"('lifted', 'up')",0.00026473235558850005,lifted,up,0.00029119788219722037,0.002329583057577763
"('as', 'come')",2.6473235558850002e-05,as,come,0.013077432164129715,0.0002382528127068167
"('locis', 'cateris')",2.6473235558850002e-05,locis,cateris,2.6472534745201854e-05,2.6472534745201854e-05
"('one', 'another')",0.00029120559114735004,one,another,0.0027796161482461948,0.0009530112508272668
"('like', 'nature')",2.6473235558850002e-05,like,nature,0.00031767041694242225,0.00021178027796161483
"('impartial', 'readers')",2.6473235558850002e-05,impartial,readers,2.6472534745201854e-05,0.00013236267372600927
"('make', 'that')",2.6473235558850002e-05,make,that,0.0017207147584381204,0.023957643944407678
"('ſome', 'lighter')",2.6473235558850002e-05,ſome,lighter,0.002329583057577763,0.0013236267372600927
"('ſide', 'it')",2.6473235558850002e-05,ſide,it,0.00029119788219722037,0.02088682991396426
"('whoſe', 'ratiocinations')",2.6473235558850002e-05,whoſe,ratiocinations,0.0009530112508272668,5.294506949040371e-05
"('you', 'pleaſe')",0.00013236617779425003,you,pleaſe,0.003229649238914626,0.00013236267372600927
"('do', 'but')",5.2946471117700005e-05,do,but,0.0014030443414956982,0.0060092653871608205
"('veritas', 'manifeſte')",2.6473235558850002e-05,veritas,manifeſte,2.6472534745201854e-05,2.6472534745201854e-05
"('contiguous', 'as')",2.6473235558850002e-05,contiguous,as,0.0006882859033752482,0.013077432164129715
"('both', 'within')",2.6473235558850002e-05,both,within,0.0012177365982792851,0.00071475843812045
"('ſet', 'down')",5.2946471117700005e-05,ſet,down,0.00015883520847121113,0.0007412309728656519
"('uppermoſt', 'veſſel')",2.6473235558850002e-05,uppermoſt,veſſel,0.00031767041694242225,0.0017207147584381204
"('the', 'centre')",5.2946471117700005e-05,the,centre,0.09082726671078756,5.294506949040371e-05
"('h', 'k')",2.6473235558850002e-05,h,k,0.0013236267372600927,0.001270681667769689
"('an', 'even')",2.6473235558850002e-05,an,even,0.0036796823295830576,0.0002382528127068167
"('raiſe', 'water')",5.2946471117700005e-05,raiſe,water,0.0003970880211780278,0.021389808074123096
"('our', 'paradox')",0.00015883941335310001,our,paradox,0.0017471872931833223,0.001270681667769689
"('this', 'ſmall')",2.6473235558850002e-05,this,ſmall,0.006909331568497683,0.0006088682991396426
"('be', 'avoided')",5.2946471117700005e-05,be,avoided,0.015380542686962276,5.294506949040371e-05
"('we', 'aſſign')",2.6473235558850002e-05,we,aſſign,0.005320979483785572,0.00010589013898080742
"('heated', 'inſtrument')",2.6473235558850002e-05,heated,inſtrument,2.6472534745201854e-05,0.0003970880211780278
"('and', 'wiping')",2.6473235558850002e-05,and,wiping,0.02255459960291198,2.6472534745201854e-05
"('by', 'archimedes')",2.6473235558850002e-05,by,archimedes,0.010800794176042357,5.294506949040371e-05
"('oyl', 'till')",2.6473235558850002e-05,oyl,till,0.0009794837855724686,0.001244209133024487
"('up', 'on')",2.6473235558850002e-05,up,on,0.002329583057577763,0.0022501654533421574
"('unacceptable', 'that')",2.6473235558850002e-05,unacceptable,that,7.941760423560556e-05,0.023957643944407678
"('h', 'will')",5.2946471117700005e-05,h,will,0.0013236267372600927,0.006485771012574454
"('happens', 'only')",2.6473235558850002e-05,happens,only,0.00021178027796161483,0.0012177365982792851
"('caſes', 'secondly')",2.6473235558850002e-05,caſes,secondly,0.0002382528127068167,0.00013236267372600927
"('fluid', 'conſiſts')",2.6473235558850002e-05,fluid,conſiſts,0.00071475843812045,0.00026472534745201854
"('theſe', 'may')",2.6473235558850002e-05,theſe,may,0.0015354070152217075,0.004262078093977498
"('ſuſpended', 'betwixt')",2.6473235558850002e-05,ſuſpended,betwixt,0.000900066181336863,0.0005294506949040371
"('rendred', 'ineffectual')",5.2946471117700005e-05,rendred,ineffectual,0.00013236267372600927,5.294506949040371e-05
"('we', 'allow')",2.6473235558850002e-05,we,allow,0.005320979483785572,0.00018530774321641298
"('written', 'in')",2.6473235558850002e-05,written,in,7.941760423560556e-05,0.019060225016545335
"('not', 'thruſt')",2.6473235558850002e-05,not,thruſt,0.008815354070152217,0.0008206485771012574
"('as', 'manifeſtly')",2.6473235558850002e-05,as,manifeſtly,0.013077432164129715,0.00010589013898080742
"('probleme', 'that')",2.6473235558850002e-05,probleme,that,0.00010589013898080742,0.023957643944407678
"('it', 'practicable')",2.6473235558850002e-05,it,practicable,0.02088682991396426,7.941760423560556e-05
"('ſuffer', 'any')",2.6473235558850002e-05,ſuffer,any,0.00018530774321641298,0.0022501654533421574
"('that', 'its')",5.2946471117700005e-05,that,its,0.023957643944407678,0.004235605559232297
"('will', 'ſoe')",2.6473235558850002e-05,will,ſoe,0.006485771012574454,2.6472534745201854e-05
"('the', 'oyls')",2.6473235558850002e-05,the,oyls,0.09082726671078756,2.6472534745201854e-05
"('preſſes', 'it')",2.6473235558850002e-05,preſſes,it,0.0004500330906684315,0.02088682991396426
"('water', 'having')",5.2946471117700005e-05,water,having,0.021389808074123096,0.0014295168762409
"('cloaths', 'or')",2.6473235558850002e-05,cloaths,or,2.6472534745201854e-05,0.006565188616810059
"('body', 'then')",2.6473235558850002e-05,body,then,0.004553275976174719,0.007968232958305758
"('reſpective', 'gravities')",2.6473235558850002e-05,reſpective,gravities,5.294506949040371e-05,0.00015883520847121113
"('thickneſs', 'then')",2.6473235558850002e-05,thickneſs,then,0.00015883520847121113,0.007968232958305758
"('there', 'for')",2.6473235558850002e-05,there,for,0.003017868960953011,0.005294506949040371
"('meaſured', 'from')",2.6473235558850002e-05,meaſured,from,2.6472534745201854e-05,0.0033884844473858373
"('our', 'eſtimate')",2.6473235558850002e-05,our,eſtimate,0.0017471872931833223,7.941760423560556e-05
"('both', 'so')",2.6473235558850002e-05,both,so,0.0012177365982792851,0.0004500330906684315
"('numerous', 'though')",2.6473235558850002e-05,numerous,though,5.294506949040371e-05,0.0035473196558570485
"('oyl', 'at')",2.6473235558850002e-05,oyl,at,0.0009794837855724686,0.004579748510919921
"('preſently', 'get')",2.6473235558850002e-05,preſently,get,0.0003970880211780278,0.00031767041694242225
"('reaſon', 'and')",5.2946471117700005e-05,reaſon,and,0.0016412971542025148,0.02255459960291198
"('leg', 'and')",0.00018531264891195003,leg,and,0.0022236929185969556,0.02255459960291198
"('depth', 'before')",2.6473235558850002e-05,depth,before,0.0009794837855724686,0.0010059563203176705
"('again', 'till')",2.6473235558850002e-05,again,till,0.0005029781601588353,0.001244209133024487
"('him', 'upward')",2.6473235558850002e-05,him,upward,0.0002382528127068167,0.00010589013898080742
"('preſſure', 'as')",7.941970667655001e-05,preſſure,as,0.003944407677035076,0.013077432164129715
"('and', 'weight')",5.2946471117700005e-05,and,weight,0.02255459960291198,0.003812045003309067
"('other', 'ſo')",5.2946471117700005e-05,other,ſo,0.004659166115155526,0.005056254136333554
"('aire', 'i')",2.6473235558850002e-05,aire,i,0.0024619457313037724,0.008153540701522171
"('and', 'no')",7.941970667655001e-05,and,no,0.02255459960291198,0.0020383851753805428
"('method', 'we')",5.2946471117700005e-05,method,we,7.941760423560556e-05,0.005320979483785572
"('upon', 'is')",2.6473235558850002e-05,upon,is,0.0057445400397088025,0.009027134348113832
"('19', 'only')",2.6473235558850002e-05,19,only,5.294506949040371e-05,0.0012177365982792851
"('intra', 'nec')",2.6473235558850002e-05,intra,nec,5.294506949040371e-05,7.941760423560556e-05
"('and', 'nature')",2.6473235558850002e-05,and,nature,0.02255459960291198,0.00021178027796161483
"('perſwaſion', 'of')",2.6473235558850002e-05,perſwaſion,of,2.6472534745201854e-05,0.04788881535407015
"('having', 'firſt')",2.6473235558850002e-05,having,firſt,0.0014295168762409,0.0011647915287888815
"('through', 'two')",2.6473235558850002e-05,through,two,0.00071475843812045,0.0015089344804765056
"('the', 'society')",2.6473235558850002e-05,the,society,0.09082726671078756,0.00010589013898080742
"('thereby', 'aſſiſt')",2.6473235558850002e-05,thereby,aſſiſt,0.00031767041694242225,2.6472534745201854e-05
"('ſilken', 'ſtring')",2.6473235558850002e-05,ſilken,ſtring,2.6472534745201854e-05,0.0002382528127068167
"('has', 'more')",2.6473235558850002e-05,has,more,0.0011118464592984778,0.0028590337524818
"('abſolute', 'gravity')",2.6473235558850002e-05,abſolute,gravity,2.6472534745201854e-05,0.0010853739245532759
"('dipping', 'the')",2.6473235558850002e-05,dipping,the,2.6472534745201854e-05,0.09082726671078756
"('the', 'columne')",2.6473235558850002e-05,the,columne,0.09082726671078756,5.294506949040371e-05
"('not', 'well')",2.6473235558850002e-05,not,well,0.008815354070152217,0.0009530112508272668
"('i', 'think')",0.00015883941335310001,i,think,0.008153540701522171,0.00042356055592322967
"('to', 'n')",2.6473235558850002e-05,to,n,0.027743216412971543,0.00071475843812045
"('in', 'apace')",2.6473235558850002e-05,in,apace,0.019060225016545335,2.6472534745201854e-05
"('with', 'your')",0.00018531264891195003,with,your,0.005056254136333554,0.0006088682991396426
"('ſinck', 'little')",2.6473235558850002e-05,ſinck,little,0.0006618133686300463,0.0013500992720052946
"('and', 'before')",5.2946471117700005e-05,and,before,0.02255459960291198,0.0010059563203176705
"('theſe', 'surfaces')",2.6473235558850002e-05,theſe,surfaces,0.0015354070152217075,0.00013236267372600927
"('gravities', 'and')",2.6473235558850002e-05,gravities,and,0.00015883520847121113,0.02255459960291198
"('the', 'by')",2.6473235558850002e-05,the,by,0.09082726671078756,0.010800794176042357
"('a', 'conſiderabler')",2.6473235558850002e-05,a,conſiderabler,0.01842488418266049,2.6472534745201854e-05
"('force', 'and')",2.6473235558850002e-05,force,and,0.00042356055592322967,0.02255459960291198
"('inches', 'in')",0.00010589294223540001,inches,in,0.0007412309728656519,0.019060225016545335
"('otherwiſe', 'for')",2.6473235558850002e-05,otherwiſe,for,0.0004500330906684315,0.005294506949040371
"('or', 'though')",2.6473235558850002e-05,or,though,0.006565188616810059,0.0035473196558570485
"('having', 'ingeniouſly')",2.6473235558850002e-05,having,ingeniouſly,0.0014295168762409,5.294506949040371e-05
"('water', 'contiguous')",7.941970667655001e-05,water,contiguous,0.021389808074123096,0.0006882859033752482
"('further', 'try')",2.6473235558850002e-05,further,try,0.0003441429516876241,0.0003441429516876241
"('adjoyning', 'scheme')",2.6473235558850002e-05,adjoyning,scheme,7.941760423560556e-05,0.00021178027796161483
"('propoſed', 'paradox')",2.6473235558850002e-05,propoſed,paradox,2.6472534745201854e-05,0.001270681667769689
"('tube', 'will')",2.6473235558850002e-05,tube,will,0.0006618133686300463,0.006485771012574454
"('favourable', 'circumſtances')",2.6473235558850002e-05,favourable,circumſtances,2.6472534745201854e-05,5.294506949040371e-05
"('it', 'have')",0.00013236617779425003,it,have,0.02088682991396426,0.0038649900727994705
"('timesthe', 'word')",2.6473235558850002e-05,timesthe,word,2.6472534745201854e-05,0.00015883520847121113
"('declar', 'd')",5.2946471117700005e-05,declar,d,5.294506949040371e-05,0.019642620780939774
"('commentators', 'and')",2.6473235558850002e-05,commentators,and,2.6472534745201854e-05,0.02255459960291198
"('other', 'equal')",0.00015883941335310001,other,equal,0.004659166115155526,0.001455989410986102
"('a', 'peare')",2.6473235558850002e-05,a,peare,0.01842488418266049,2.6472534745201854e-05
"('experience', 'ſhews')",5.2946471117700005e-05,experience,ſhews,0.00029119788219722037,5.294506949040371e-05
"('preſs', 'againſt')",0.00013236617779425003,preſs,againſt,0.0023031105228325612,0.0011647915287888815
"('conſiderable', 'preſſure')",2.6473235558850002e-05,conſiderable,preſſure,0.0002382528127068167,0.003944407677035076
"('differing', 'ſizes')",2.6473235558850002e-05,differing,ſizes,0.00021178027796161483,5.294506949040371e-05
"('which', 'could')",2.6473235558850002e-05,which,could,0.006909331568497683,0.0008471211118464593
"('is', 'conſiderably')",2.6473235558850002e-05,is,conſiderably,0.009027134348113832,5.294506949040371e-05
"('ſuppoſing', 'lead')",2.6473235558850002e-05,ſuppoſing,lead,0.0002382528127068167,0.00026472534745201854
"('another', 'circumſtance')",2.6473235558850002e-05,another,circumſtance,0.0009530112508272668,0.00015883520847121113
"('without', 'cauſe')",2.6473235558850002e-05,without,cauſe,0.001270681667769689,0.0006618133686300463
"('brazil', 'or')",2.6473235558850002e-05,brazil,or,2.6472534745201854e-05,0.006565188616810059
"('orifice', 'though')",2.6473235558850002e-05,orifice,though,0.00214427531436135,0.0035473196558570485
"('as', 'enquired')",2.6473235558850002e-05,as,enquired,0.013077432164129715,2.6472534745201854e-05
"('conſequently', 'will')",7.941970667655001e-05,conſequently,will,0.0010589013898080742,0.006485771012574454
"('but', 'too')",2.6473235558850002e-05,but,too,0.0060092653871608205,0.0004500330906684315
"('the', 'eſſential')",2.6473235558850002e-05,the,eſſential,0.09082726671078756,2.6472534745201854e-05
"('ſet', 'a')",2.6473235558850002e-05,ſet,a,0.00015883520847121113,0.01842488418266049
"('retains', 'all')",2.6473235558850002e-05,retains,all,5.294506949040371e-05,0.002382528127068167
"('do', 'reſolutely')",2.6473235558850002e-05,do,reſolutely,0.0014030443414956982,2.6472534745201854e-05
"('the', 'united')",2.6473235558850002e-05,the,united,0.09082726671078756,5.294506949040371e-05
"('ſaid', 'in')",5.2946471117700005e-05,ſaid,in,0.00071475843812045,0.019060225016545335
"('clobulou', 'part')",2.6473235558850002e-05,clobulou,part,2.6472534745201854e-05,0.005029781601588352
"('ſo', 'likewiſe')",2.6473235558850002e-05,ſo,likewiſe,0.005056254136333554,0.00029119788219722037
"('filtred', 'through')",2.6473235558850002e-05,filtred,through,2.6472534745201854e-05,0.00071475843812045
"('is', 'inceſſantly')",2.6473235558850002e-05,is,inceſſantly,0.009027134348113832,5.294506949040371e-05
"('we', 'provided')",2.6473235558850002e-05,we,provided,0.005320979483785572,0.00031767041694242225
"('veſſel', 'with')",2.6473235558850002e-05,veſſel,with,0.0017207147584381204,0.005056254136333554
"('of', 'breaking')",2.6473235558850002e-05,of,breaking,0.04788881535407015,0.00010589013898080742
"('application', 'of')",5.2946471117700005e-05,application,of,5.294506949040371e-05,0.04788881535407015
"('this', 'poſture')",2.6473235558850002e-05,this,poſture,0.006909331568497683,0.00010589013898080742
"('eaſie', 'ſuſtentation')",2.6473235558850002e-05,eaſie,ſuſtentation,0.00037061548643282596,2.6472534745201854e-05
"('deſcends', 'an')",2.6473235558850002e-05,deſcends,an,2.6472534745201854e-05,0.0036796823295830576
"('the', 'ſteinchneſs')",2.6473235558850002e-05,the,ſteinchneſs,0.09082726671078756,2.6472534745201854e-05
"('this', 'if')",2.6473235558850002e-05,this,if,0.006909331568497683,0.0051356717405691595
"('upon', 'having')",2.6473235558850002e-05,upon,having,0.0057445400397088025,0.0014295168762409
"('or', '6')",2.6473235558850002e-05,or,6,0.006565188616810059,0.00015883520847121113
"('ſame', 'cement')",2.6473235558850002e-05,ſame,cement,0.0028590337524818,0.00018530774321641298
"('plaine', 'i')",2.6473235558850002e-05,plaine,i,0.00010589013898080742,0.008153540701522171
"('or', 'near')",5.2946471117700005e-05,or,near,0.006565188616810059,0.0006353408338848445
"('supeficies', 'and')",2.6473235558850002e-05,supeficies,and,2.6472534745201854e-05,0.02255459960291198
"('ſtorms', 'or')",2.6473235558850002e-05,ſtorms,or,2.6472534745201854e-05,0.006565188616810059
"('examine', 'here')",2.6473235558850002e-05,examine,here,0.00010589013898080742,0.0006618133686300463
"('d', 'before')",2.6473235558850002e-05,d,before,0.019642620780939774,0.0010059563203176705
"('then', 'to')",7.941970667655001e-05,then,to,0.007968232958305758,0.027743216412971543
"('diſcourſe', 'take')",5.2946471117700005e-05,diſcourſe,take,0.0003441429516876241,0.0006353408338848445
"('overſee', 'it')",2.6473235558850002e-05,overſee,it,2.6472534745201854e-05,0.02088682991396426
"('pipes', 'by')",2.6473235558850002e-05,pipes,by,0.0010589013898080742,0.010800794176042357
"('upon', 'the')",0.0030179488537089003,upon,the,0.0057445400397088025,0.09082726671078756
"('briefly', 'the')",2.6473235558850002e-05,briefly,the,7.941760423560556e-05,0.09082726671078756
"('ſuſteine', 'a')",5.2946471117700005e-05,ſuſteine,a,5.294506949040371e-05,0.01842488418266049
"('earth', 'i')",2.6473235558850002e-05,earth,i,0.0002382528127068167,0.008153540701522171
"('ſeems', 'ſtrange')",2.6473235558850002e-05,ſeems,ſtrange,0.0005559232296492389,0.00010589013898080742
"('its', 'depth')",5.2946471117700005e-05,its,depth,0.004235605559232297,0.0009794837855724686
"('do', 'preſs')",2.6473235558850002e-05,do,preſs,0.0014030443414956982,0.0023031105228325612
"('of', 'ſuch')",0.00018531264891195003,of,ſuch,0.04788881535407015,0.0015618795499669094
"('thigh', 'but')",2.6473235558850002e-05,thigh,but,2.6472534745201854e-05,0.0060092653871608205
"('air', 'in')",2.6473235558850002e-05,air,in,5.294506949040371e-05,0.019060225016545335
"('is', 'unequally')",2.6473235558850002e-05,is,unequally,0.009027134348113832,2.6472534745201854e-05
"('thirdly', 'wherefore')",2.6473235558850002e-05,thirdly,wherefore,0.00013236267372600927,0.00021178027796161483
"('atmoſphaere', 'this')",2.6473235558850002e-05,atmoſphaere,this,0.00010589013898080742,0.006909331568497683
"('ballaſt', 'lading')",2.6473235558850002e-05,ballaſt,lading,5.294506949040371e-05,2.6472534745201854e-05
"('no', 'manifeſt')",2.6473235558850002e-05,no,manifeſt,0.0020383851753805428,0.0003441429516876241
"('ideoque', 'iſtic')",2.6473235558850002e-05,ideoque,iſtic,5.294506949040371e-05,5.294506949040371e-05
"('oyle', 'fig')",2.6473235558850002e-05,oyle,fig,0.005532759761747187,0.0005559232296492389
"('this', 'confident')",2.6473235558850002e-05,this,confident,0.006909331568497683,2.6472534745201854e-05
"('when', 'i')",0.00010589294223540001,when,i,0.001800132362673726,0.008153540701522171
"('to', 'unſtop')",2.6473235558850002e-05,to,unſtop,0.027743216412971543,0.00010589013898080742
"('ſame', 'cork')",2.6473235558850002e-05,ſame,cork,0.0028590337524818,0.00042356055592322967
"('that', 'pillar')",2.6473235558850002e-05,that,pillar,0.023957643944407678,0.0004500330906684315
"('have', 'free')",2.6473235558850002e-05,have,free,0.0038649900727994705,0.00021178027796161483
"('its', 'proper')",2.6473235558850002e-05,its,proper,0.004235605559232297,0.00018530774321641298
"('the', 'diſcourſe')",5.2946471117700005e-05,the,diſcourſe,0.09082726671078756,0.0003441429516876241
"('done', 'i')",2.6473235558850002e-05,done,i,0.00029119788219722037,0.008153540701522171
"('water', 'but')",0.00034415206226505,water,but,0.021389808074123096,0.0060092653871608205
"('muſt', 'ſeek')",2.6473235558850002e-05,muſt,ſeek,0.002329583057577763,5.294506949040371e-05
"('paradox', 'if')",2.6473235558850002e-05,paradox,if,0.001270681667769689,0.0051356717405691595
"('directly', 'under')",0.00013236617779425003,directly,under,0.00037061548643282596,0.0015354070152217075
"('ſpecie', 'lighter')",5.2946471117700005e-05,ſpecie,lighter,0.0008471211118464593,0.0013236267372600927
"('more', 'favourable')",2.6473235558850002e-05,more,favourable,0.0028590337524818,2.6472534745201854e-05
"('above', 'l')",2.6473235558850002e-05,above,l,0.0015883520847121111,0.00071475843812045
"('be', 'allow')",7.941970667655001e-05,be,allow,0.015380542686962276,0.00018530774321641298
"('moſt', 'commodious')",2.6473235558850002e-05,moſt,commodious,0.0003970880211780278,2.6472534745201854e-05
"('35', 'foot')",2.6473235558850002e-05,35,foot,2.6472534745201854e-05,0.0007412309728656519
"('deſignable', 'plain')",2.6473235558850002e-05,deſignable,plain,7.941760423560556e-05,0.00071475843812045
"('well', 'would')",2.6473235558850002e-05,well,would,0.0009530112508272668,0.0033090668431502318
