bigram,frequency,word1,word2,word1_freq,word2_freq
"('his', 'apoſtles')",0.00013883104262113008,his,apoſtles,0.003747917823431427,0.000138811771238201
"('to', 'from')",0.00013883104262113008,to,from,0.03678511937812327,0.006107717934480844
"('of', 'nor')",0.00013883104262113008,of,nor,0.04094947251526929,0.002082176568573015
"('miracles', 'and')",0.00027766208524226016,miracles,and,0.000694058856191005,0.04525263742365353
"('that', 'very')",0.00013883104262113008,that,very,0.02373681288173237,0.000694058856191005
"('and', 'conſequently')",0.00041649312786339027,and,conſequently,0.04525263742365353,0.000416435313714603
"('impoſtures', 'for')",0.00013883104262113008,impoſtures,for,0.000138811771238201,0.010827318156579679
"('evidence', 'to')",0.00013883104262113008,evidence,to,0.002220988339811216,0.03678511937812327
"('deſired', 'i')",0.00013883104262113008,deſired,i,0.000138811771238201,0.003331482509716824
"('promiſes', 'are')",0.00013883104262113008,promiſes,are,0.000416435313714603,0.006524153248195447
"('for', 'inſpiration')",0.00013883104262113008,for,inſpiration,0.010827318156579679,0.000832870627429206
"('the', 'imagination')",0.00013883104262113008,the,imagination,0.057884508606329814,0.000832870627429206
"('church', 'both')",0.00013883104262113008,church,both,0.001249305941143809,0.000277623542476402
"('was', 'ſenſible')",0.00013883104262113008,was,ſenſible,0.007079400333148251,0.000138811771238201
"('dangerouſly', 'than')",0.00013883104262113008,dangerouſly,than,0.000138811771238201,0.004719600222098834
"('illuminations', 'and')",0.00013883104262113008,illuminations,and,0.000138811771238201,0.04525263742365353
"('rule', 'or')",0.00013883104262113008,rule,or,0.000416435313714603,0.009994447529150472
"('wholly', 'natural')",0.00013883104262113008,wholly,natural,0.000416435313714603,0.000555247084952804
"('ſetled', 'in')",0.00013883104262113008,ſetled,in,0.000138811771238201,0.016102165463631316
"('have', 'ſometimes')",0.00013883104262113008,have,ſometimes,0.006107717934480844,0.000416435313714603
"('character', 'of')",0.00013883104262113008,character,of,0.000416435313714603,0.04094947251526929
"('that', 'unneceſſary')",0.00013883104262113008,that,unneceſſary,0.02373681288173237,0.000138811771238201
"('branch', '3')",0.00013883104262113008,branch,3,0.000277623542476402,0.002220988339811216
"('vaniſh', 'away')",0.00013883104262113008,vaniſh,away,0.000138811771238201,0.000138811771238201
"('and', 'god')",0.00013883104262113008,and,god,0.04525263742365353,0.003609106052193226
"('of', 'revelation')",0.00041649312786339027,of,revelation,0.04094947251526929,0.010827318156579679
"('any', 'force')",0.00013883104262113008,any,force,0.005136035535813437,0.000277623542476402
"('man', 'upon')",0.00013883104262113008,man,upon,0.001249305941143809,0.001943364797334814
"('revelation', 'muſt')",0.00027766208524226016,revelation,muſt,0.010827318156579679,0.002915047196002221
"('been', 'all')",0.00013883104262113008,been,all,0.002220988339811216,0.005830094392004442
"('thus', 'peculiar')",0.00013883104262113008,thus,peculiar,0.001110494169905608,0.000416435313714603
"('will', 'contend')",0.00013883104262113008,will,contend,0.003331482509716824,0.000138811771238201
"('it', 'all')",0.00013883104262113008,it,all,0.02345918933925597,0.005830094392004442
"('but', 'like')",0.00013883104262113008,but,like,0.00694058856191005,0.00138811771238201
"('in', 'this')",0.00027766208524226016,in,this,0.016102165463631316,0.006524153248195447
"('ears', 'and')",0.00013883104262113008,ears,and,0.000138811771238201,0.04525263742365353
"('and', 'blameleſs')",0.00013883104262113008,and,blameleſs,0.04525263742365353,0.000138811771238201
"('exception', 'who')",0.00013883104262113008,exception,who,0.000138811771238201,0.001110494169905608
"('the', 'proper')",0.00013883104262113008,the,proper,0.057884508606329814,0.000138811771238201
"('mankind', 'and')",0.00041649312786339027,mankind,and,0.00138811771238201,0.04525263742365353
"('impoſture', 'and')",0.00013883104262113008,impoſture,and,0.000694058856191005,0.04525263742365353
"('here', 'ſaith')",0.00013883104262113008,here,ſaith,0.000694058856191005,0.000555247084952804
"('gregory', 'lopez')",0.00013883104262113008,gregory,lopez,0.000138811771238201,0.000138811771238201
"('is', 'added')",0.00013883104262113008,is,added,0.019850083287062743,0.000138811771238201
"('new', 'earth')",0.00027766208524226016,new,earth,0.002498611882287618,0.000694058856191005
"('a', 'ſort')",0.00013883104262113008,a,ſort,0.018184342032204332,0.000277623542476402
"('vertuous', 'or')",0.00013883104262113008,vertuous,or,0.000138811771238201,0.009994447529150472
"('be', 'but')",0.00027766208524226016,be,but,0.019988895058300944,0.00694058856191005
"('but', 'alſo')",0.00013883104262113008,but,alſo,0.00694058856191005,0.001249305941143809
"('who', 'not')",0.00013883104262113008,who,not,0.001110494169905608,0.006801776790671849
"('goſpel', 'chiefly')",0.00013883104262113008,goſpel,chiefly,0.010410882842865074,0.000138811771238201
"('i', 'ſhall')",0.0008329862557267805,i,ſhall,0.003331482509716824,0.004025541365907829
"('eſpecially', 'to')",0.00013883104262113008,eſpecially,to,0.000416435313714603,0.03678511937812327
"('laſt', 'days')",0.00013883104262113008,laſt,days,0.000971682398667407,0.000138811771238201
"('to', 'ſearch')",0.00013883104262113008,to,ſearch,0.03678511937812327,0.000138811771238201
"('dead', 'his')",0.00013883104262113008,dead,his,0.000416435313714603,0.003747917823431427
"('place', 'of')",0.00013883104262113008,place,of,0.001110494169905608,0.04094947251526929
"('ſo', 'it')",0.00027766208524226016,ſo,it,0.004858411993337035,0.02345918933925597
"('reſolved', 'into')",0.00027766208524226016,reſolved,into,0.000277623542476402,0.00138811771238201
"('not', 'altogether')",0.00013883104262113008,not,altogether,0.006801776790671849,0.000138811771238201
"('excelled', 'that')",0.00013883104262113008,excelled,that,0.000138811771238201,0.02373681288173237
"('their', 'doctrine')",0.00013883104262113008,their,doctrine,0.002498611882287618,0.000555247084952804
"('whether', 'as')",0.00013883104262113008,whether,as,0.001249305941143809,0.013742365352581899
"('told', 'me')",0.00013883104262113008,told,me,0.000416435313714603,0.000416435313714603
"('expected', 'ſo')",0.00013883104262113008,expected,ſo,0.000694058856191005,0.004858411993337035
"('to', 'his')",0.00041649312786339027,to,his,0.03678511937812327,0.003747917823431427
"('good', 'welfare')",0.00013883104262113008,good,welfare,0.000555247084952804,0.000138811771238201
"('means', 'reſolved')",0.00013883104262113008,means,reſolved,0.000694058856191005,0.000277623542476402
"('on', 'and')",0.00013883104262113008,on,and,0.000971682398667407,0.04525263742365353
"('running', 'through')",0.00013883104262113008,running,through,0.000138811771238201,0.000416435313714603
"('ſhall', 'profit')",0.00013883104262113008,ſhall,profit,0.004025541365907829,0.000138811771238201
"('phraſe', 'is')",0.00013883104262113008,phraſe,is,0.000416435313714603,0.019850083287062743
"('have', 'conſider')",0.00013883104262113008,have,conſider,0.006107717934480844,0.000555247084952804
"('theſe', 'or')",0.00013883104262113008,theſe,or,0.00138811771238201,0.009994447529150472
"('and', 'indignation')",0.00013883104262113008,and,indignation,0.04525263742365353,0.000138811771238201
"('perſonal', 'revelation')",0.00041649312786339027,perſonal,revelation,0.000555247084952804,0.010827318156579679
"('a', 'state')",0.00027766208524226016,a,state,0.018184342032204332,0.000832870627429206
"('and', 'much')",0.00027766208524226016,and,much,0.04525263742365353,0.001943364797334814
"('9', 'though')",0.00013883104262113008,9,though,0.000832870627429206,0.000832870627429206
"('salvation', 'which')",0.00027766208524226016,salvation,which,0.000694058856191005,0.009439200444197668
"('rather', 'the')",0.00013883104262113008,rather,the,0.000555247084952804,0.057884508606329814
"('in', 'molinos')",0.00013883104262113008,in,molinos,0.016102165463631316,0.000416435313714603
"('what', 'you')",0.00013883104262113008,what,you,0.004719600222098834,0.001943364797334814
"('continue', 'to')",0.00013883104262113008,continue,to,0.000277623542476402,0.03678511937812327
"('the', 'revelations')",0.00013883104262113008,the,revelations,0.057884508606329814,0.001110494169905608
"('d', 'of')",0.00013883104262113008,d,of,0.001526929483620211,0.04094947251526929
"('our', 'apoſtle')",0.00013883104262113008,our,apoſtle,0.002359800111049417,0.001526929483620211
"('james', 'from')",0.00013883104262113008,james,from,0.000138811771238201,0.006107717934480844
"('alſo', 'calls')",0.00013883104262113008,alſo,calls,0.001249305941143809,0.000277623542476402
"('goſpel', 'together')",0.00013883104262113008,goſpel,together,0.010410882842865074,0.000277623542476402
"('that', 'no')",0.00013883104262113008,that,no,0.02373681288173237,0.005691282620766241
"('obey', 'it')",0.00013883104262113008,obey,it,0.000416435313714603,0.02345918933925597
"('pleaſe', 'after')",0.00013883104262113008,pleaſe,after,0.000138811771238201,0.001804553026096613
"('inſerted', 'into')",0.00013883104262113008,inſerted,into,0.000138811771238201,0.00138811771238201
"('but', 'one')",0.00027766208524226016,but,one,0.00694058856191005,0.002082176568573015
"('dye', 'and')",0.00013883104262113008,dye,and,0.000277623542476402,0.04525263742365353
"('the', 'extraordinary')",0.00027766208524226016,the,extraordinary,0.057884508606329814,0.000555247084952804
"('are', 'one')",0.00013883104262113008,are,one,0.006524153248195447,0.002082176568573015
"('their', 'age')",0.00013883104262113008,their,age,0.002498611882287618,0.000416435313714603
"('extent', 'of')",0.00013883104262113008,extent,of,0.000138811771238201,0.04094947251526929
"('thoſe', 'rapturous')",0.00013883104262113008,thoſe,rapturous,0.001110494169905608,0.000277623542476402
"('and', 'abuſe')",0.00013883104262113008,and,abuſe,0.04525263742365353,0.000138811771238201
"('is', 'therein')",0.00013883104262113008,is,therein,0.019850083287062743,0.000277623542476402
"('it', 'no')",0.00013883104262113008,it,no,0.02345918933925597,0.005691282620766241
"('way', 'the')",0.00013883104262113008,way,the,0.002082176568573015,0.057884508606329814
"('with', 'great')",0.00013883104262113008,with,great,0.003747917823431427,0.000694058856191005
"('ſome', 'in')",0.00013883104262113008,ſome,in,0.003192670738478623,0.016102165463631316
"('that', 'contains')",0.00013883104262113008,that,contains,0.02373681288173237,0.000138811771238201
"('2', '13')",0.00013883104262113008,2,13,0.003470294280955025,0.000277623542476402
"('conſider', '1')",0.00013883104262113008,conſider,1,0.000555247084952804,0.002637423653525819
"('anathema', '3')",0.00013883104262113008,anathema,3,0.000416435313714603,0.002220988339811216
"('obſerved', 'purity')",0.00013883104262113008,obſerved,purity,0.000277623542476402,0.000138811771238201
"('lopez', 'that')",0.00013883104262113008,lopez,that,0.000138811771238201,0.02373681288173237
"('jeſus', 'was')",0.00013883104262113008,jeſus,was,0.000832870627429206,0.007079400333148251
"('came', 'from')",0.00013883104262113008,came,from,0.000555247084952804,0.006107717934480844
"('to', 'join')",0.00027766208524226016,to,join,0.03678511937812327,0.000277623542476402
"('be', 'temporary')",0.00013883104262113008,be,temporary,0.019988895058300944,0.000416435313714603
"('the', 'chriſtian')",0.00027766208524226016,the,chriſtian,0.057884508606329814,0.000694058856191005
"('ſtanding', 'laws')",0.00013883104262113008,ſtanding,laws,0.000138811771238201,0.000971682398667407
"('ſhe', 'had')",0.00013883104262113008,ſhe,had,0.000832870627429206,0.002637423653525819
"('exerciſe', 'of')",0.00013883104262113008,exerciſe,of,0.000138811771238201,0.04094947251526929
"('more', 'to')",0.00013883104262113008,more,to,0.00277623542476402,0.03678511937812327
"('relations', 'of')",0.00013883104262113008,relations,of,0.000277623542476402,0.04094947251526929
"('and', 'diſtinct')",0.00013883104262113008,and,diſtinct,0.04525263742365353,0.000138811771238201
"('and', 'uncertain')",0.00013883104262113008,and,uncertain,0.04525263742365353,0.000277623542476402
"('in', 'him')",0.00013883104262113008,in,him,0.016102165463631316,0.003053858967240422
"('reaſon', 'for')",0.00027766208524226016,reaſon,for,0.001943364797334814,0.010827318156579679
"('were', 'but')",0.00013883104262113008,were,but,0.003053858967240422,0.00694058856191005
"('can', 'there')",0.00013883104262113008,can,there,0.003192670738478623,0.009439200444197668
"('nor', 'places')",0.00013883104262113008,nor,places,0.002082176568573015,0.000416435313714603
"('generations', 'that')",0.00013883104262113008,generations,that,0.000138811771238201,0.02373681288173237
"('ſo', 'ſituated')",0.00013883104262113008,ſo,ſituated,0.004858411993337035,0.000138811771238201
"('next', 'queſtion')",0.00013883104262113008,next,queſtion,0.000138811771238201,0.000138811771238201
"('ſituated', 'and')",0.00013883104262113008,ſituated,and,0.000138811771238201,0.04525263742365353
"('vicious', 'and')",0.00013883104262113008,vicious,and,0.000138811771238201,0.04525263742365353
"('ſuppoſe', 'god')",0.00013883104262113008,ſuppoſe,god,0.000832870627429206,0.003609106052193226
"('contrary', 'and')",0.00013883104262113008,contrary,and,0.000277623542476402,0.04525263742365353
"('mankind', 'whether')",0.00013883104262113008,mankind,whether,0.00138811771238201,0.001249305941143809
"('along', 'with')",0.00013883104262113008,along,with,0.000277623542476402,0.003747917823431427
"('this', 'with')",0.00013883104262113008,this,with,0.006524153248195447,0.003747917823431427
"('prophecy', 'nor')",0.00013883104262113008,prophecy,nor,0.000138811771238201,0.002082176568573015
"('to', 'proceed')",0.00013883104262113008,to,proceed,0.03678511937812327,0.000694058856191005
"('judgment', 'but')",0.00013883104262113008,judgment,but,0.000555247084952804,0.00694058856191005
"('whole', 'race')",0.00013883104262113008,whole,race,0.000416435313714603,0.000138811771238201
"('be', 'called')",0.00013883104262113008,be,called,0.019988895058300944,0.000971682398667407
"('things', 'c')",0.00013883104262113008,things,c,0.001110494169905608,0.00277623542476402
"('of', 'pretended')",0.00013883104262113008,of,pretended,0.04094947251526929,0.000971682398667407
"('the', 'connexion')",0.00013883104262113008,the,connexion,0.057884508606329814,0.000138811771238201
"('give', 'ſome')",0.00013883104262113008,give,ſome,0.000832870627429206,0.003192670738478623
"('greater', 'if')",0.00013883104262113008,greater,if,0.000555247084952804,0.005274847307051638
"('ſhall', 'dwell')",0.00013883104262113008,ſhall,dwell,0.004025541365907829,0.000138811771238201
"('like', 'wonderful')",0.00013883104262113008,like,wonderful,0.00138811771238201,0.000138811771238201
"('wholly', 'relied')",0.00013883104262113008,wholly,relied,0.000416435313714603,0.000138811771238201
"('a', 'sacrifice')",0.00013883104262113008,a,sacrifice,0.018184342032204332,0.000138811771238201
"('71', '86')",0.00013883104262113008,71,86,0.000277623542476402,0.000138811771238201
"('the', 'lawgiver')",0.00013883104262113008,the,lawgiver,0.057884508606329814,0.000138811771238201
"('s', 'mediatory')",0.00013883104262113008,s,mediatory,0.002498611882287618,0.000138811771238201
"('21', '1')",0.00013883104262113008,21,1,0.000138811771238201,0.002637423653525819
"('9', 'n')",0.00013883104262113008,9,n,0.000832870627429206,0.000971682398667407
"('and', 'expects')",0.00013883104262113008,and,expects,0.04525263742365353,0.000138811771238201
"('to', 'that')",0.0009718172983479105,to,that,0.03678511937812327,0.02373681288173237
"('happineſs', 'of')",0.00013883104262113008,happineſs,of,0.000277623542476402,0.04094947251526929
"('known', 'to')",0.00013883104262113008,known,to,0.000138811771238201,0.03678511937812327
"('goſpel', 'was')",0.00027766208524226016,goſpel,was,0.010410882842865074,0.007079400333148251
"('nothing', 'to')",0.00027766208524226016,nothing,to,0.000832870627429206,0.03678511937812327
"('13', 'ready')",0.00013883104262113008,13,ready,0.000277623542476402,0.000138811771238201
"('to', 'himſelf')",0.00013883104262113008,to,himſelf,0.03678511937812327,0.001526929483620211
"('place', 'for')",0.00041649312786339027,place,for,0.001110494169905608,0.010827318156579679
"('eſtabliſhed', 'order')",0.00013883104262113008,eſtabliſhed,order,0.000555247084952804,0.000277623542476402
"('intention', 'of')",0.00013883104262113008,intention,of,0.000138811771238201,0.04094947251526929
"('laſt', 'lecture')",0.00013883104262113008,laſt,lecture,0.000971682398667407,0.000138811771238201
"('dream', 'but')",0.00013883104262113008,dream,but,0.000138811771238201,0.00694058856191005
"('they', 'are')",0.0011106483409690406,they,are,0.004580788450860633,0.006524153248195447
"('circumſtances', 'but')",0.00013883104262113008,circumſtances,but,0.000694058856191005,0.00694058856191005
"('ſo', 'perfect')",0.00013883104262113008,ſo,perfect,0.004858411993337035,0.000832870627429206
"('for', 'mankind')",0.00013883104262113008,for,mankind,0.010827318156579679,0.00138811771238201
"('may', 'receive')",0.00013883104262113008,may,receive,0.003192670738478623,0.000416435313714603
"('that', 'neceſſary')",0.00013883104262113008,that,neceſſary,0.02373681288173237,0.001249305941143809
"('covenant', 'conſiſting')",0.00013883104262113008,covenant,conſiſting,0.000694058856191005,0.000138811771238201
"('the', 'apoſtolical')",0.00027766208524226016,the,apoſtolical,0.057884508606329814,0.000277623542476402
"('and', 'reſtrain')",0.00013883104262113008,and,reſtrain,0.04525263742365353,0.000138811771238201
"('world', 'it')",0.00013883104262113008,world,it,0.001110494169905608,0.02345918933925597
"('them', 'are')",0.00013883104262113008,them,are,0.00277623542476402,0.006524153248195447
"('that', 'beſides')",0.00013883104262113008,that,beſides,0.02373681288173237,0.000416435313714603
"('ſo', 'they')",0.00013883104262113008,ſo,they,0.004858411993337035,0.004580788450860633
"('3', 'i')",0.00027766208524226016,3,i,0.002220988339811216,0.003331482509716824
"('places', 'by')",0.00013883104262113008,places,by,0.000416435313714603,0.006662965019433648
"('the', 'top')",0.00013883104262113008,the,top,0.057884508606329814,0.000138811771238201
"('extraordinary', 'so')",0.00013883104262113008,extraordinary,so,0.000555247084952804,0.001665741254858412
"('at', 'laſt')",0.00041649312786339027,at,laſt,0.001943364797334814,0.000971682398667407
"('articles', 'of')",0.00041649312786339027,articles,of,0.000555247084952804,0.04094947251526929
"('shadows', 'the')",0.00013883104262113008,shadows,the,0.000138811771238201,0.057884508606329814
"('ſupervenient', 'inſtitution')",0.00013883104262113008,ſupervenient,inſtitution,0.000138811771238201,0.000694058856191005
"('cauſes', '2')",0.00013883104262113008,cauſes,2,0.000138811771238201,0.003470294280955025
"('diſtinguiſhing', 'imagination')",0.00013883104262113008,diſtinguiſhing,imagination,0.000138811771238201,0.000832870627429206
"('have', 'more')",0.00013883104262113008,have,more,0.006107717934480844,0.00277623542476402
"('unwritten', 'tradition')",0.00013883104262113008,unwritten,tradition,0.000138811771238201,0.000138811771238201
"('is', 'only')",0.00013883104262113008,is,only,0.019850083287062743,0.00138811771238201
"('precepts', 'of')",0.00013883104262113008,precepts,of,0.000277623542476402,0.04094947251526929
"('circumciſion', 'and')",0.00013883104262113008,circumciſion,and,0.000138811771238201,0.04525263742365353
"('in', 'spain')",0.00013883104262113008,in,spain,0.016102165463631316,0.000138811771238201
"('vertue', 'and')",0.00013883104262113008,vertue,and,0.000138811771238201,0.04525263742365353
"('not', 'nor')",0.00013883104262113008,not,nor,0.006801776790671849,0.002082176568573015
"('ſhould', 'take')",0.00013883104262113008,ſhould,take,0.001249305941143809,0.000138811771238201
"('been', 'the')",0.00013883104262113008,been,the,0.002220988339811216,0.057884508606329814
"('the', 'ordinary')",0.00013883104262113008,the,ordinary,0.057884508606329814,0.000416435313714603
"('god', 's')",0.00027766208524226016,god,s,0.003609106052193226,0.002498611882287618
"('between', 'them')",0.00013883104262113008,between,them,0.000277623542476402,0.00277623542476402
"('their', 'luſts')",0.00013883104262113008,their,luſts,0.002498611882287618,0.000138811771238201
"('had', 'of')",0.00013883104262113008,had,of,0.002637423653525819,0.04094947251526929
"('i', 'freely')",0.00013883104262113008,i,freely,0.003331482509716824,0.000138811771238201
"('a', 'revelation')",0.0012494793835901709,a,revelation,0.018184342032204332,0.010827318156579679
"('power', 'of')",0.00013883104262113008,power,of,0.000416435313714603,0.04094947251526929
"('there', 'rev')",0.00013883104262113008,there,rev,0.009439200444197668,0.000277623542476402
"('other', '4')",0.00013883104262113008,other,4,0.003192670738478623,0.001110494169905608
"('muſt', 'as')",0.00013883104262113008,muſt,as,0.002915047196002221,0.013742365352581899
"('revelation', 'it')",0.00027766208524226016,revelation,it,0.010827318156579679,0.02345918933925597
"('be', 'vertuous')",0.00013883104262113008,be,vertuous,0.019988895058300944,0.000138811771238201
"('general', 'lines')",0.00013883104262113008,general,lines,0.000277623542476402,0.000138811771238201
"('matters', 'that')",0.00013883104262113008,matters,that,0.000277623542476402,0.02373681288173237
"('diminiſh', 'from')",0.00013883104262113008,diminiſh,from,0.000138811771238201,0.006107717934480844
"('c', 'and')",0.00013883104262113008,c,and,0.00277623542476402,0.04525263742365353
"('is', 'a')",0.0013883104262113009,is,a,0.019850083287062743,0.018184342032204332
"('god', 'for')",0.00013883104262113008,god,for,0.003609106052193226,0.010827318156579679
"('to', 'another')",0.00027766208524226016,to,another,0.03678511937812327,0.004303164908384231
"('ſuch', 'rapts')",0.00013883104262113008,ſuch,rapts,0.004580788450860633,0.000138811771238201
"('the', 'matter')",0.0005553241704845203,the,matter,0.057884508606329814,0.000555247084952804
"('their', 'generations')",0.00013883104262113008,their,generations,0.002498611882287618,0.000138811771238201
"('as', 'laſting')",0.00013883104262113008,as,laſting,0.013742365352581899,0.000138811771238201
"('subject', 'for')",0.00013883104262113008,subject,for,0.000277623542476402,0.010827318156579679
"('he', 'wholly')",0.00013883104262113008,he,wholly,0.004858411993337035,0.000416435313714603
"('given', 'by')",0.00027766208524226016,given,by,0.000832870627429206,0.006662965019433648
"('needs', 'an')",0.00013883104262113008,needs,an,0.000555247084952804,0.003470294280955025
"('aſſert', 'the')",0.00013883104262113008,aſſert,the,0.000138811771238201,0.057884508606329814
"('ſuperannuated', 'and')",0.00013883104262113008,ſuperannuated,and,0.000138811771238201,0.04525263742365353
"('ſuſpicion', 'for')",0.00013883104262113008,ſuſpicion,for,0.000138811771238201,0.010827318156579679
"('the', 'body')",0.00041649312786339027,the,body,0.057884508606329814,0.000555247084952804
"('a', 'way')",0.00041649312786339027,a,way,0.018184342032204332,0.002082176568573015
"('nativity', 'the')",0.00013883104262113008,nativity,the,0.000277623542476402,0.057884508606329814
"('certain', 'god')",0.00013883104262113008,certain,god,0.000555247084952804,0.003609106052193226
"('troubles', 'of')",0.00013883104262113008,troubles,of,0.000138811771238201,0.04094947251526929
"('the', 'new')",0.00013883104262113008,the,new,0.057884508606329814,0.002498611882287618
"('his', 'own')",0.0005553241704845203,his,own,0.003747917823431427,0.001249305941143809
"('ſolid', 'vertue')",0.00013883104262113008,ſolid,vertue,0.000138811771238201,0.000138811771238201
"('goſpel', 'can')",0.00013883104262113008,goſpel,can,0.010410882842865074,0.003192670738478623
"('john', '2')",0.00013883104262113008,john,2,0.000416435313714603,0.003470294280955025
"('or', 'looſe')",0.00013883104262113008,or,looſe,0.009994447529150472,0.000277623542476402
"('upon', 'when')",0.00013883104262113008,upon,when,0.001943364797334814,0.004858411993337035
"('common', 'nature')",0.00013883104262113008,common,nature,0.000416435313714603,0.002082176568573015
"('for', 'what')",0.00027766208524226016,for,what,0.010827318156579679,0.004719600222098834
"('of', 'belief')",0.00013883104262113008,of,belief,0.04094947251526929,0.000416435313714603
"('know', 'not')",0.00013883104262113008,know,not,0.000416435313714603,0.006801776790671849
"('without', 'ſpot')",0.00013883104262113008,without,ſpot,0.000832870627429206,0.000138811771238201
"('it', 'are')",0.00013883104262113008,it,are,0.02345918933925597,0.006524153248195447
"('it', 'ſo')",0.00013883104262113008,it,ſo,0.02345918933925597,0.004858411993337035
"('of', 'unchangeable')",0.00013883104262113008,of,unchangeable,0.04094947251526929,0.000555247084952804
"('it', 'when')",0.00027766208524226016,it,when,0.02345918933925597,0.004858411993337035
"('3', '8')",0.00013883104262113008,3,8,0.002220988339811216,0.00138811771238201
"('16', '41')",0.00013883104262113008,16,41,0.000277623542476402,0.000138811771238201
"('was', 'alſo')",0.00013883104262113008,was,alſo,0.007079400333148251,0.001249305941143809
"('it', 'anſwers')",0.00013883104262113008,it,anſwers,0.02345918933925597,0.000138811771238201
"('can', 'pretend')",0.00013883104262113008,can,pretend,0.003192670738478623,0.000277623542476402
"('ſelf', 'evident')",0.00013883104262113008,ſelf,evident,0.000832870627429206,0.000277623542476402
"('in', 'proceſs')",0.00013883104262113008,in,proceſs,0.016102165463631316,0.000138811771238201
"('be', 'no')",0.0005553241704845203,be,no,0.019988895058300944,0.005691282620766241
"('cannot', 'cleanſe')",0.00013883104262113008,cannot,cleanſe,0.000832870627429206,0.000138811771238201
"('offer', 'd')",0.00013883104262113008,offer,d,0.000138811771238201,0.001526929483620211
"('for', 'who')",0.00013883104262113008,for,who,0.010827318156579679,0.001110494169905608
"('all', 'obligations')",0.00013883104262113008,all,obligations,0.005830094392004442,0.000277623542476402
"('ſomewhat', 'beſides')",0.00013883104262113008,ſomewhat,beſides,0.000694058856191005,0.000416435313714603
"('for', 'humane')",0.00013883104262113008,for,humane,0.010827318156579679,0.000416435313714603
"('scripture', '2')",0.00013883104262113008,scripture,2,0.002082176568573015,0.003470294280955025
"('chriſt', 'is')",0.00027766208524226016,chriſt,is,0.002220988339811216,0.019850083287062743
"('the', 'incarnation')",0.00013883104262113008,the,incarnation,0.057884508606329814,0.000277623542476402
"('be', 'abuſed')",0.00013883104262113008,be,abuſed,0.019988895058300944,0.000138811771238201
"('thus', 'it')",0.00027766208524226016,thus,it,0.001110494169905608,0.02345918933925597
"('it', 'is')",0.0055532417048452035,it,is,0.02345918933925597,0.019850083287062743
"('gift', 'of')",0.00013883104262113008,gift,of,0.000138811771238201,0.04094947251526929
"('the', 'spawn')",0.00013883104262113008,the,spawn,0.057884508606329814,0.000138811771238201
"('hardly', 'be')",0.00013883104262113008,hardly,be,0.000138811771238201,0.019988895058300944
"('things', 'as')",0.00013883104262113008,things,as,0.001110494169905608,0.013742365352581899
"('great', 'caution')",0.00013883104262113008,great,caution,0.000694058856191005,0.000138811771238201
"('theſe', 'p')",0.00013883104262113008,theſe,p,0.00138811771238201,0.000832870627429206
"('perfect', 'to')",0.00013883104262113008,perfect,to,0.000832870627429206,0.03678511937812327
"('that', 'land')",0.00013883104262113008,that,land,0.02373681288173237,0.000138811771238201
"('diſcourſing', 'upon')",0.00013883104262113008,diſcourſing,upon,0.000138811771238201,0.001943364797334814
"('encourage', 'us')",0.00013883104262113008,encourage,us,0.000138811771238201,0.000832870627429206
"('imperfect', 'revelation')",0.00013883104262113008,imperfect,revelation,0.000416435313714603,0.010827318156579679
"('where', 'is')",0.0005553241704845203,where,is,0.002498611882287618,0.019850083287062743
"('the', 'intention')",0.00013883104262113008,the,intention,0.057884508606329814,0.000138811771238201
"('credulous', 'this')",0.00013883104262113008,credulous,this,0.000138811771238201,0.006524153248195447
"('is', 'contained')",0.00013883104262113008,is,contained,0.019850083287062743,0.000555247084952804
"('the', 'wilderneſs')",0.00013883104262113008,the,wilderneſs,0.057884508606329814,0.000138811771238201
"('deny', 'not')",0.00013883104262113008,deny,not,0.000555247084952804,0.006801776790671849
"('eſtabliſhed', 'rev')",0.00013883104262113008,eſtabliſhed,rev,0.000555247084952804,0.000277623542476402
"('receive', 'the')",0.00013883104262113008,receive,the,0.000416435313714603,0.057884508606329814
"('will', 'as')",0.00013883104262113008,will,as,0.003331482509716824,0.013742365352581899
"('love', 'and')",0.00027766208524226016,love,and,0.000694058856191005,0.04525263742365353
"('it', 'muſt')",0.00027766208524226016,it,muſt,0.02345918933925597,0.002915047196002221
"('the', 'evangelical')",0.00027766208524226016,the,evangelical,0.057884508606329814,0.000277623542476402
"('unto', 'mankind')",0.00013883104262113008,unto,mankind,0.002220988339811216,0.00138811771238201
"('whoſe', 'life')",0.00013883104262113008,whoſe,life,0.000277623542476402,0.000971682398667407
"('whatever', 'ſins')",0.00013883104262113008,whatever,ſins,0.000416435313714603,0.000555247084952804
"('him', 'in')",0.00013883104262113008,him,in,0.003053858967240422,0.016102165463631316
"('world', 'eſpecially')",0.00013883104262113008,world,eſpecially,0.001110494169905608,0.000416435313714603
"('which', 'ſecures')",0.00013883104262113008,which,ſecures,0.009439200444197668,0.000138811771238201
"('as', 'there')",0.0005553241704845203,as,there,0.013742365352581899,0.009439200444197668
"('have', 'the')",0.00013883104262113008,have,the,0.006107717934480844,0.057884508606329814
"('i', 'have')",0.00041649312786339027,i,have,0.003331482509716824,0.006107717934480844
"('he', 'lived')",0.00013883104262113008,he,lived,0.004858411993337035,0.000138811771238201
"('the', 'preſervation')",0.00013883104262113008,the,preſervation,0.057884508606329814,0.000138811771238201
